applicant_id,is_credible,credit_score,experience_years,criminal_record
2629,1,573,1,0
2630,1,940,5,0
2631,1,368,3,0
2632,1,323,7,0
2633,1,627,8,0
2634,1,342,7,0
2635,1,758,2,0
2636,1,516,5,0
2637,1,465,10,0
2638,1,128,5,0
2639,1,494,9,0
2640,1,176,6,0
2641,1,653,9,0
2642,1,196,3,0
2643,1,641,9,0
2644,1,781,3,0
2645,1,584,6,0
2646,1,599,8,0
2647,1,831,9,0
2648,1,721,4,0
2649,1,851,3,0
2650,1,886,7,0
2651,1,187,9,0
2652,0,883,8,1
2653,1,701,1,0
2654,1,809,2,0
2655,1,1000,9,0
2656,1,215,5,0
2657,0,551,4,0
2658,1,159,5,0
2659,1,539,9,0
2660,1,912,6,0
2661,1,619,10,0
2662,1,307,8,1
2663,1,740,9,0
2664,1,111,3,0
2665,1,828,10,0
2666,1,233,8,0
2667,1,192,3,0
2668,1,370,10,0
2669,1,444,7,0
2670,1,861,6,0
2671,1,656,6,0
2672,1,538,1,0
2673,1,990,3,0
2674,1,996,5,0
2675,1,346,3,0
2676,1,461,3,0
2677,1,113,6,0
2678,1,811,7,0
2679,1,565,7,0
2680,1,454,9,0
2681,1,989,4,0
2682,1,116,9,0
2683,0,487,7,0
2684,1,868,3,1
2685,1,684,5,0
2686,1,734,1,0
2687,1,268,4,1
2688,1,427,4,0
2689,1,734,9,0
2690,1,296,2,0
2691,1,367,5,0
2692,0,743,5,0
2693,1,524,3,0
2694,1,397,7,0
2695,1,980,4,0
2696,0,156,8,0
2697,1,212,8,0
2698,1,750,5,0
2699,1,514,6,0
2700,1,681,4,0
2701,1,468,10,0
2702,1,671,5,0
2703,1,290,5,1
2704,0,877,10,1
2705,1,168,4,0
2706,1,489,10,0
2707,1,305,10,0
2708,1,358,3,1
2709,1,758,5,1
2710,1,178,4,0
2711,1,789,5,0
2712,1,927,8,0
2713,1,375,6,0
2714,1,545,1,0
2715,1,870,10,0
2716,0,460,3,0
2717,1,663,2,0
2718,1,681,5,0
2719,1,171,7,1
2720,1,394,2,0
2721,1,192,10,0
2722,1,598,8,0
2723,1,399,9,0
2724,1,128,3,0
2725,0,480,8,0
2726,1,435,2,0
2727,1,545,9,0
2728,1,741,3,0
2729,1,697,5,0
2730,1,798,3,1
2731,1,156,9,0
2732,1,807,3,0
2733,1,794,9,0
2734,1,687,5,1
2735,1,655,2,0
2736,0,497,7,0
2737,1,241,2,0
2738,0,118,4,1
2739,1,900,3,0
2740,1,929,8,0
2741,1,802,1,0
2742,1,884,8,0
2743,0,807,5,0
2744,1,474,10,0
2745,1,322,6,0
2746,1,397,9,0
2747,1,308,6,0
2748,1,951,7,0
2749,1,298,1,0
2750,1,218,3,1
2751,1,886,6,0
2752,1,438,4,1
2753,1,616,6,0
2754,1,184,8,0
2755,1,402,8,1
2756,0,976,2,0
2757,1,296,3,0
2758,1,131,2,0
2759,1,845,8,0
2760,1,712,7,0
2761,1,889,4,0
2762,1,795,7,0
2763,1,358,9,0
2764,1,733,5,0
2765,1,669,2,0
2766,1,614,1,0
2767,1,205,7,0
2768,1,381,3,0
2769,1,609,2,0
2770,1,848,3,0
2771,1,634,9,0
2772,1,425,2,0
2773,1,561,4,0
2774,1,244,10,0
2775,1,324,9,0
2776,1,984,1,0
2777,1,602,5,1
2778,1,412,1,0
2779,1,160,2,0
2780,1,983,10,0
2781,1,479,6,0
2782,1,376,4,0
2783,0,752,5,0
2784,1,973,3,0
2785,1,368,9,0
2786,1,116,8,0
2787,1,343,2,0
2788,1,177,7,0
2789,1,916,4,0
2790,0,200,8,1
2791,1,839,5,0
2792,1,384,1,1
2793,1,790,7,0
2794,1,816,3,0
2795,1,597,4,0
2796,1,992,10,1
2797,1,905,7,0
2798,1,832,4,1
2799,0,615,6,0
2800,1,371,1,0
2801,1,223,9,1
2802,1,418,10,0
2803,1,940,1,1
2804,1,882,5,0
2805,1,128,1,0
2806,1,891,8,0
2807,1,182,10,0
2808,1,933,2,0
2809,0,706,8,0
2810,1,172,6,0
2811,1,723,8,0
2812,1,998,10,0
2813,1,170,2,0
2814,1,745,4,0
2815,1,788,4,0
2816,1,697,6,0
2817,1,231,10,0
2818,1,353,6,0
2819,1,534,1,0
2820,0,945,10,0
2821,1,903,2,0
2822,1,234,8,0
2823,1,171,3,0
2824,1,279,2,1
2825,1,860,6,0
2826,1,510,2,0
2827,1,354,7,0
2828,1,102,1,1
2829,1,985,10,0
2830,1,524,8,0
2831,1,454,7,0
2832,1,147,4,0
2833,1,504,1,0
2834,0,681,2,0
2835,1,816,5,0
2836,1,249,2,0
2837,1,311,7,0
2838,0,712,4,0
2839,1,894,7,0
2840,0,986,2,0
2841,1,589,3,0
2842,1,100,5,0
2843,1,261,3,0
2844,1,659,6,0
2845,1,678,1,0
2846,1,473,2,0
2847,1,967,1,1
2848,1,615,4,0
2849,1,344,1,1
2850,1,324,10,0
2851,1,360,1,0
2852,1,319,1,0
2853,1,244,3,0
2854,0,778,7,0
2855,1,192,8,0
2856,1,330,3,0
2857,1,622,4,0
2858,1,268,2,0
2859,1,685,8,0
2860,1,476,5,0
2861,1,169,3,0
2862,1,880,8,0
2863,1,599,6,0
2864,1,472,1,0
2865,1,315,5,0
2866,1,318,6,0
2867,1,285,8,0
2868,1,744,8,0
2869,1,760,2,0
2870,0,243,10,0
2871,1,946,6,1
2872,1,244,10,1
2873,0,786,1,0
2874,1,744,1,0
2875,1,232,6,0
2876,1,285,2,0
2877,1,957,1,0
2878,1,493,10,0
2879,1,262,4,0
2880,1,901,8,0
2881,1,456,2,0
2882,0,290,8,0
2883,1,801,10,0
2884,1,731,3,0
2885,1,301,10,0
2886,1,842,7,0
2887,1,404,4,1
2888,0,811,9,1
2889,1,589,9,1
2890,1,590,4,0
2891,1,780,6,0
2892,1,720,1,0
2893,1,718,7,0
2894,1,303,3,0
2895,1,534,5,0
2896,1,403,7,0
2897,1,454,4,0
2898,1,278,5,0
2899,1,532,5,0
2900,1,515,2,0
2901,1,767,9,0
2902,1,112,7,0
2903,1,295,3,0
2904,1,202,4,1
2905,1,525,9,0
2906,1,947,6,0
2907,1,776,9,0
2908,1,188,7,0
2909,0,932,9,0
2910,1,292,9,0
2911,1,232,10,0
2912,1,235,2,0
2913,1,729,8,0
2914,1,218,9,1
2915,1,280,4,0
2916,1,721,7,0
2917,1,896,3,0
2918,1,222,4,0
2919,1,544,4,0
2920,1,434,4,0
2921,1,753,8,0
2922,0,415,7,0
2923,1,781,7,1
2924,1,339,6,0
2925,1,532,7,0
2926,1,567,1,0
2927,1,724,7,0
2928,1,930,6,0
2929,1,507,10,0
2930,1,436,8,0
2931,1,889,8,0
2932,1,485,6,0
2933,1,100,1,0
2934,1,230,6,0
2935,1,881,8,0
2936,1,994,8,0
2937,1,577,7,1
2938,0,391,7,0
2939,1,487,2,0
2940,1,222,6,0
2941,1,994,4,1
2942,1,580,5,0
2943,1,495,2,0
2944,1,902,1,0
2945,1,897,8,0
2946,1,803,3,0
2947,1,473,3,0
2948,1,722,10,0
2949,1,681,7,0
2950,1,441,3,0
2951,1,537,2,0
2952,1,476,8,0
2953,1,138,7,1
2954,1,934,8,0
2955,1,621,6,0
2956,1,579,10,1
2957,1,150,3,0
2958,1,210,5,0
2959,1,737,9,0
2960,1,997,5,0
2961,1,187,10,0
2962,0,417,1,0
2963,1,239,3,0
2964,0,509,1,0
2965,1,283,2,0
2966,1,104,7,0
2967,1,591,9,0
2968,1,803,4,0
2969,1,585,8,0
2970,1,614,10,0
2971,1,431,10,0
2972,1,907,5,0
2973,1,363,7,0
2974,1,475,8,0
2975,0,862,1,0
2976,1,885,6,0
2977,1,324,7,0
2978,0,986,6,0
2979,1,416,7,0
2980,1,738,3,0
2981,0,776,6,0
2982,1,256,10,0
2983,0,272,7,0
2984,1,763,7,0
2985,1,767,4,0
2986,1,772,4,0
2987,1,344,8,1
2988,1,508,7,0
2989,1,705,4,0
2990,0,187,2,0
2991,1,427,5,0
2992,1,184,9,0
2993,1,912,10,0
2994,1,849,7,0
2995,1,587,7,0
2996,1,607,9,0
2997,1,470,5,0
2998,0,532,8,0
2999,1,312,4,0
3000,1,866,3,0
3001,1,423,1,0
3002,1,922,2,0
3003,1,885,2,0
3004,1,267,2,0
3005,1,484,6,0
3006,1,133,6,0
3007,1,198,5,0
3008,1,984,9,0
3009,1,151,9,0
3010,1,886,5,1
3011,1,339,10,0
3012,1,668,4,0
3013,1,175,10,0
3014,0,180,5,0
3015,1,394,6,0
3016,1,687,5,0
3017,1,455,10,0
3018,1,278,7,0
3019,1,912,6,0
3020,1,123,2,0
3021,1,184,4,0
3022,0,748,3,1
3023,1,926,2,0
3024,1,206,6,0
3025,1,712,4,0
3026,1,913,6,0
3027,1,477,10,0
3028,1,336,8,0
3029,1,432,7,0
3030,1,315,8,0
3031,1,345,5,0
3032,1,615,4,0
3033,1,294,10,1
3034,1,891,4,0
3035,1,132,7,1
3036,1,743,1,0
3037,1,480,1,0
3038,1,375,2,0
3039,0,122,7,0
3040,1,410,10,0
3041,0,170,3,0
3042,1,594,10,0
3043,1,531,4,0
3044,1,235,4,0
3045,1,209,3,0
3046,1,442,8,0
3047,1,774,1,0
3048,0,200,7,0
3049,1,866,5,0
3050,1,568,10,0
3051,1,782,2,0
3052,1,452,1,0
3053,1,328,5,0
3054,1,805,10,0
3055,1,848,1,0
3056,1,688,2,0
3057,1,341,7,0
3058,1,411,5,0
3059,1,770,7,1
3060,1,868,3,0
3061,1,615,7,1
3062,1,302,1,0
3063,1,319,3,0
3064,1,368,3,0
3065,1,575,5,1
3066,1,244,4,0
3067,1,928,3,0
3068,1,209,9,0
3069,1,860,4,0
3070,1,326,3,0
3071,1,179,2,0
3072,1,708,5,0
3073,1,887,5,0
3074,1,234,8,0
3075,1,558,2,0
3076,1,632,9,0
3077,0,621,3,0
3078,1,808,4,0
3079,1,466,10,0
3080,1,544,3,0
3081,1,826,8,0
3082,1,296,7,0
3083,0,748,10,0
3084,1,986,3,0
3085,1,321,4,0
3086,1,224,3,0
3087,1,475,3,1
3088,1,203,9,0
3089,0,805,5,0
3090,1,262,10,0
3091,0,304,10,0
3092,1,488,10,0
3093,1,629,5,0
3094,1,138,10,0
3095,1,536,10,0
3096,1,262,1,0
3097,1,954,1,0
3098,1,480,4,0
3099,1,957,7,0
3100,1,312,1,0
3101,1,585,5,0
3102,0,133,1,0
3103,1,935,10,0
3104,0,288,4,0
3105,1,423,10,0
3106,1,875,2,0
3107,1,885,4,0
3108,1,884,7,1
3109,1,824,1,0
3110,1,694,6,1
3111,1,504,7,0
3112,1,775,2,0
3113,1,157,3,0
3114,1,112,10,0
3115,1,587,4,0
3116,1,819,4,0
3117,1,633,10,0
3118,1,654,10,0
3119,1,251,1,0
3120,1,252,7,0
3121,1,206,6,1
3122,1,765,6,1
3123,0,416,5,0
3124,1,502,8,0
3125,1,724,6,0
3126,1,147,9,0
3127,1,859,2,0
3128,1,703,3,0
3129,1,359,1,0
3130,1,479,5,0
3131,1,720,1,0
3132,1,331,1,0
3133,1,514,8,0
3134,1,131,7,0
3135,0,549,4,0
3136,1,395,3,0
3137,1,548,8,0
3138,1,842,6,0
3139,1,283,10,1
3140,1,981,1,0
3141,1,852,8,0
3142,1,106,10,0
3143,1,522,5,0
3144,1,644,6,0
3145,1,251,8,0
3146,1,534,10,0
3147,1,704,6,0
3148,1,850,6,0
3149,1,875,7,0
3150,0,369,9,0
3151,1,758,1,0
3152,1,620,2,0
3153,1,812,6,0
3154,1,215,6,1
3155,1,621,1,0
3156,1,291,9,1
3157,1,286,4,1
3158,1,294,7,0
3159,1,626,7,0
3160,1,850,2,0
3161,1,280,6,1
3162,1,912,9,0
3163,1,179,8,0
3164,1,891,2,0
3165,1,917,9,0
3166,1,587,7,1
3167,1,280,7,0
3168,1,821,6,0
3169,1,202,9,0
3170,0,806,3,0
3171,1,656,4,0
3172,1,136,5,0
3173,1,145,9,1
3174,1,547,6,0
3175,1,364,1,1
3176,1,907,7,0
3177,1,561,4,0
3178,1,368,1,0
3179,1,702,2,0
3180,1,847,10,0
3181,1,258,10,0
3182,1,783,5,0
3183,1,220,8,0
3184,1,835,4,1
3185,1,324,8,0
3186,1,192,5,0
3187,1,804,7,0
3188,1,617,3,0
3189,1,206,3,1
3190,1,375,1,0
3191,1,501,10,0
3192,1,478,7,0
3193,1,677,5,0
3194,1,589,9,0
3195,1,416,2,0
3196,1,409,7,0
3197,1,811,8,1
3198,1,338,6,0
3199,1,324,2,1
3200,1,814,2,1
3201,1,446,7,0
3202,1,641,9,0
3203,0,661,10,0
3204,1,831,2,0
3205,1,411,2,0
3206,1,893,3,0
3207,0,435,2,0
3208,1,247,7,0
3209,1,537,1,0
3210,0,522,3,0
3211,1,938,7,1
3212,1,475,4,0
3213,1,425,8,0
3214,1,653,2,0
3215,1,733,10,0
3216,1,170,3,0
3217,1,754,2,0
3218,1,441,9,0
3219,1,820,7,0
3220,1,123,1,0
3221,0,148,9,0
3222,1,969,8,0
3223,1,594,4,0
3224,1,176,3,0
3225,1,293,10,0
3226,1,912,4,0
3227,1,303,9,0
3228,1,491,2,0
3229,0,268,9,0
3230,1,338,9,0
3231,1,981,9,0
3232,1,964,3,0
3233,0,664,2,1
3234,0,700,3,0
3235,1,500,7,0
3236,1,883,3,0
3237,0,704,3,1
3238,1,902,10,0
3239,1,746,4,0
3240,1,826,8,0
3241,1,612,3,0
3242,1,339,10,0
3243,1,988,10,1
3244,1,530,1,0
3245,1,748,3,0
3246,1,240,7,1
3247,1,817,5,0
3248,0,260,1,0
3249,0,733,9,0
3250,1,842,3,0
3251,1,597,6,0
3252,1,971,10,0
3253,1,885,7,0
3254,1,727,9,1
3255,1,346,8,0
3256,1,122,7,0
3257,1,277,7,0
3258,1,711,4,0
3259,1,956,5,0
3260,1,504,10,0
3261,1,488,4,0
3262,1,787,9,0
3263,1,257,5,1
3264,1,115,2,0
3265,1,546,4,0
3266,1,546,4,0
3267,1,123,2,0
3268,1,889,3,0
3269,1,932,8,0
3270,1,250,8,0
3271,1,714,10,0
3272,1,415,9,0
3273,1,275,3,0
3274,0,896,6,0
3275,1,905,7,1
3276,1,537,5,0
3277,1,870,5,0
3278,0,192,1,0
3279,1,878,7,0
3280,0,354,10,0
3281,1,710,1,0
3282,1,882,2,0
3283,1,351,9,0
3284,1,645,4,0
3285,1,426,3,0
3286,1,288,2,0
3287,1,215,8,0
3288,1,287,1,0
3289,1,412,5,0
3290,1,676,3,0
3291,1,413,10,1
3292,1,106,5,0
3293,1,707,3,0
3294,1,345,3,0
3295,1,149,1,0
3296,1,773,8,0
3297,1,486,6,0
3298,1,344,6,0
3299,1,740,10,0
3300,1,850,1,1
3301,1,966,7,0
3302,1,499,7,0
3303,0,726,10,0
3304,1,536,2,0
3305,1,469,5,0
3306,1,910,10,0
3307,1,535,6,0
3308,1,528,4,0
3309,1,223,6,0
3310,1,746,6,0
3311,1,499,10,0
3312,1,296,9,0
3313,1,640,3,0
3314,1,701,2,0
3315,1,166,1,0
3316,1,141,5,0
3317,1,434,4,0
3318,1,537,9,0
3319,1,608,7,0
3320,1,660,8,1
3321,1,566,1,0
3322,1,870,10,0
3323,1,284,4,0
3324,1,632,1,0
3325,0,876,4,0
3326,1,590,10,0
3327,1,848,1,0
3328,1,238,6,0
3329,1,141,4,0
3330,1,968,8,0
3331,1,996,2,0
3332,0,615,3,0
3333,1,609,9,0
3334,1,911,7,0
3335,1,194,10,0
3336,1,323,2,0
3337,0,724,7,1
3338,1,787,6,0
3339,1,643,10,0
3340,1,546,8,0
3341,0,119,2,0
3342,0,707,6,0
3343,1,446,6,0
3344,1,429,8,0
3345,1,710,2,0
3346,1,120,9,0
3347,1,332,6,0
3348,1,171,9,0
3349,1,822,7,0
3350,1,804,8,1
3351,1,547,5,0
3352,1,462,9,0
3353,1,173,6,0
3354,1,956,2,0
3355,1,811,10,1
3356,1,500,5,0
3357,1,655,8,0
3358,1,989,4,0
3359,1,494,6,0
3360,1,805,8,0
3361,1,136,9,0
3362,0,124,4,0
3363,1,562,9,0
3364,1,687,6,0
3365,1,263,4,0
3366,1,240,7,0
3367,1,234,1,1
3368,1,890,2,1
3369,1,153,2,0
3370,1,609,6,0
3371,0,475,2,0
3372,1,561,1,0
3373,1,913,7,0
3374,1,968,7,0
3375,1,525,3,0
3376,1,812,10,0
3377,1,525,6,0
3378,1,488,5,0
3379,1,725,3,0
3380,0,617,10,0
3381,1,190,3,0
3382,1,112,4,0
3383,1,624,7,0
3384,1,663,7,0
3385,1,920,4,1
3386,1,684,2,0
3387,1,930,5,0
3388,1,684,6,0
3389,1,482,7,0
3390,1,632,4,0
3391,1,258,4,0
3392,1,979,2,0
3393,1,729,9,0
3394,0,139,8,0
3395,1,358,4,0
3396,1,872,2,0
3397,1,374,6,0
3398,1,707,8,0
3399,1,644,8,0
3400,1,233,1,0
3401,0,590,5,0
3402,1,402,8,0
3403,1,283,9,0
3404,0,992,10,0
3405,1,417,4,0
3406,0,906,5,0
3407,1,936,3,0
3408,1,872,3,0
3409,0,303,3,0
3410,1,700,4,1
3411,1,180,10,0
3412,1,635,4,0
3413,1,475,10,0
3414,1,167,7,0
3415,1,453,8,0
3416,1,815,5,0
3417,1,467,8,0
3418,1,777,6,0
3419,1,278,2,0
3420,1,355,7,0
3421,1,802,8,0
3422,1,325,3,0
3423,1,735,7,0
3424,1,943,9,0
3425,1,368,5,0
3426,0,230,9,0
3427,1,943,8,1
3428,1,498,1,0
3429,0,948,10,0
3430,1,294,4,0
3431,1,929,10,0
3432,1,128,6,0
3433,0,564,10,0
3434,1,842,9,0
3435,1,297,10,0
3436,1,218,3,0
3437,1,518,3,0
3438,1,155,3,0
3439,1,133,6,0
3440,1,449,7,0
3441,1,886,1,0
3442,1,267,7,0
3443,1,836,2,0
3444,0,580,6,1
3445,1,279,4,0
3446,0,464,6,1
3447,1,491,5,0
3448,1,490,5,0
3449,1,538,7,1
3450,1,438,5,0
3451,1,935,6,0
3452,1,900,5,0
3453,1,511,3,0
3454,1,528,10,0
3455,1,816,2,0
3456,0,762,2,0
3457,1,559,8,0
3458,1,690,8,0
3459,1,902,2,0
3460,1,174,3,0
3461,1,498,7,0
3462,0,646,2,0
3463,1,323,4,0
3464,1,743,4,0
3465,1,881,5,0
3466,1,676,9,0
3467,1,334,8,1
3468,1,456,7,0
3469,1,639,1,0
3470,1,866,8,0
3471,1,584,3,0
3472,0,330,8,0
3473,1,722,9,0
3474,1,303,10,0
3475,1,993,2,0
3476,1,415,10,0
3477,1,831,3,0
3478,1,156,3,1
3479,1,696,8,0
3480,1,457,3,0
3481,1,358,6,0
3482,1,710,4,0
3483,1,884,2,0
3484,1,824,3,0
3485,1,148,9,0
3486,1,716,10,0
3487,0,682,4,0
3488,1,853,2,0
3489,0,370,10,0
3490,1,387,5,0
3491,0,225,5,0
3492,1,823,10,1
3493,0,173,9,0
3494,1,632,4,1
3495,0,943,1,0
3496,1,155,4,0
3497,1,434,6,0
3498,1,324,8,1
3499,0,701,3,0
3500,1,253,7,0
3501,1,309,3,0
3502,1,560,8,0
3503,0,517,9,0
3504,1,116,2,0
3505,1,446,10,0
3506,1,298,7,0
3507,1,901,4,0
3508,1,573,4,1
3509,1,980,9,0
3510,1,400,5,0
3511,1,109,1,0
3512,1,517,7,1
3513,1,403,4,1
3514,1,967,2,0
3515,1,643,5,0
3516,1,126,2,0
3517,1,946,3,0
3518,1,386,4,0
3519,1,217,5,0
3520,0,498,10,0
3521,1,211,2,0
3522,0,799,3,1
3523,1,699,1,0
3524,1,349,1,0
3525,1,339,2,0
3526,1,665,2,0
3527,1,650,2,0
3528,1,193,10,0
3529,1,878,2,0
3530,1,268,10,0
3531,1,295,2,0
3532,1,101,2,0
3533,1,275,10,0
3534,1,725,6,0
3535,1,619,7,0
3536,1,848,10,0
3537,1,675,1,0
3538,1,346,9,0
3539,1,186,2,0
3540,1,249,8,0
3541,1,265,5,0
3542,1,898,7,1
3543,0,227,4,0
3544,1,791,9,0
3545,1,945,5,0
3546,1,613,3,0
3547,1,581,3,0
3548,1,463,6,0
3549,1,136,3,0
3550,1,236,8,0
3551,1,144,6,0
3552,1,464,8,1
3553,1,287,9,0
3554,1,868,5,0
3555,1,943,10,0
3556,1,840,9,0
3557,1,681,1,0
3558,1,330,2,0
3559,1,379,7,1
3560,1,506,8,0
3561,1,870,8,0
3562,1,489,9,1
3563,1,668,5,0
3564,1,756,9,1
3565,1,691,9,0
3566,1,179,5,0
3567,1,966,7,0
3568,1,527,8,0
3569,1,499,2,0
3570,1,703,7,0
3571,1,466,7,0
3572,1,483,4,0
3573,1,346,10,0
3574,1,465,4,0
3575,1,220,5,1
3576,0,454,9,0
3577,1,497,8,0
3578,1,142,8,0
3579,1,691,7,0
3580,1,888,7,0
3581,1,868,2,0
3582,0,759,6,1
3583,1,988,9,0
3584,1,307,9,0
3585,1,421,1,0
3586,1,549,4,0
3587,1,341,5,1
3588,1,491,6,0
3589,1,719,8,0
3590,1,737,1,0
3591,1,318,3,0
3592,1,764,6,0
3593,1,717,1,0
3594,1,381,6,1
3595,1,284,5,0
3596,1,812,1,1
3597,1,600,8,0
3598,1,895,4,0
3599,1,974,7,0
3600,1,144,8,0
3601,1,503,8,0
3602,1,182,6,0
3603,1,627,4,0
3604,1,347,2,0
3605,1,704,2,0
3606,1,993,6,0
3607,1,416,2,0
3608,1,282,1,0
3609,1,906,7,0
3610,1,675,4,0
3611,1,526,6,0
3612,1,100,7,0
3613,1,796,9,0
3614,1,610,7,0
3615,1,231,9,0
3616,1,882,8,0
3617,1,733,6,0
3618,0,585,7,1
3619,1,990,7,0
3620,1,905,10,0
3621,1,533,4,0
3622,1,485,10,0
3623,1,298,10,0
3624,1,353,5,0
3625,1,798,4,0
3626,1,897,2,1
3627,1,937,1,0
3628,1,238,2,0
3629,1,921,7,0
3630,1,606,2,0
3631,1,878,1,0
3632,1,330,8,0
3633,1,187,1,0
3634,1,396,6,0
3635,1,263,3,1
3636,1,550,1,0
3637,1,543,3,0
3638,1,681,1,0
3639,1,369,5,0
3640,1,957,6,1
3641,0,918,8,0
3642,1,521,8,0
3643,1,822,2,0
3644,1,719,7,0
3645,1,766,4,0
3646,1,876,5,0
3647,1,402,10,1
3648,1,709,10,0
3649,1,217,9,0
3650,1,196,9,0
3651,1,347,9,0
3652,1,462,6,0
3653,1,116,5,0
3654,1,659,1,0
3655,1,655,10,1
3656,1,469,5,1
3657,1,346,5,0
3658,1,226,5,0
3659,1,486,8,0
3660,1,127,1,0
3661,1,670,6,0
3662,1,406,2,0
3663,1,697,7,0
3664,1,717,1,0
3665,1,844,7,0
3666,1,882,4,0
3667,1,143,4,0
3668,1,368,5,0
3669,1,627,8,0
3670,1,361,1,0
3671,1,627,5,0
3672,1,475,4,0
3673,1,703,2,0
3674,0,925,5,0
3675,1,752,7,1
3676,1,840,7,0
3677,1,936,5,0
3678,1,252,7,0
3679,0,275,7,1
3680,1,408,9,0
3681,1,315,4,0
3682,1,423,2,1
3683,1,545,5,0
3684,0,345,7,0
3685,1,643,9,0
3686,1,640,3,0
3687,1,182,1,0
3688,0,583,8,0
3689,1,909,6,0
3690,1,954,9,0
3691,1,239,2,0
3692,1,927,4,0
3693,1,499,7,1
3694,1,420,2,0
3695,1,409,1,0
3696,1,565,1,0
3697,1,244,8,0
3698,1,350,8,0
3699,1,564,7,0
3700,1,753,8,0
3701,1,303,7,0
3702,1,925,8,0
3703,1,989,8,1
3704,1,867,9,0
3705,1,698,3,0
3706,1,230,6,0
3707,1,941,6,0
3708,1,283,9,1
3709,1,691,7,0
3710,1,928,8,0
3711,1,539,10,0
3712,1,136,7,0
3713,1,363,3,0
3714,0,730,9,0
3715,1,426,5,0
3716,1,174,10,0
3717,1,570,8,0
3718,1,215,5,0
3719,1,380,10,0
3720,1,604,8,0
3721,1,200,5,0
3722,1,662,2,0
3723,1,788,3,0
3724,1,259,9,0
3725,1,408,1,0
3726,1,708,6,0
3727,1,355,5,0
3728,1,365,2,0
3729,1,429,4,0
3730,1,508,10,0
3731,1,902,6,0
3732,0,432,1,0
3733,1,723,3,0
3734,0,675,4,0
3735,1,562,4,1
3736,1,640,3,0
3737,1,515,6,0
3738,1,624,3,0
3739,1,249,2,0
3740,1,180,5,0
3741,1,277,1,0
3742,1,551,2,0
3743,1,935,4,0
3744,1,197,4,0
3745,1,329,2,0
3746,1,567,6,0
3747,1,716,10,0
3748,0,553,7,0
3749,0,488,8,0
3750,1,771,1,0
3751,1,668,7,0
3752,0,493,9,0
3753,1,490,3,0
3754,0,976,4,0
3755,1,200,4,0
3756,1,106,1,1
3757,1,815,7,0
3758,1,377,5,0
3759,1,763,10,0
3760,1,727,6,0
3761,1,634,10,0
3762,1,935,8,1
3763,1,757,2,0
3764,1,582,2,0
3765,1,294,9,0
3766,1,222,4,0
3767,1,304,9,0
3768,1,828,5,0
3769,1,766,5,1
3770,1,190,7,0
3771,1,558,8,1
3772,1,685,4,0
3773,1,201,3,1
3774,1,609,1,0
3775,1,224,9,0
3776,1,245,7,0
3777,1,377,3,0
3778,1,619,8,0
3779,1,576,8,0
3780,1,433,2,0
3781,1,729,10,0
3782,1,267,8,0
3783,1,801,3,0
3784,1,537,6,0
3785,1,234,7,0
3786,0,769,8,0
3787,1,736,9,0
3788,1,995,10,0
3789,1,658,2,0
3790,1,998,8,0
3791,1,251,8,0
3792,0,995,7,0
3793,1,926,2,0
3794,1,748,7,0
3795,1,570,3,0
3796,1,238,3,0
3797,1,623,10,0
3798,1,449,10,0
3799,1,772,1,0
3800,0,618,6,0
3801,1,135,6,0
3802,1,283,3,0
3803,1,718,10,0
3804,1,509,5,0
3805,1,142,9,0
3806,1,849,7,0
3807,1,230,5,0
3808,1,473,10,1
3809,1,303,8,0
3810,1,502,3,0
3811,1,222,8,0
3812,1,156,2,0
3813,1,965,7,1
3814,0,363,3,1
3815,1,292,1,0
3816,1,318,5,0
3817,1,145,1,0
3818,1,775,7,0
3819,1,890,2,0
3820,1,435,2,1
3821,1,361,1,0
3822,1,716,7,0
3823,0,860,4,0
3824,1,449,8,0
3825,1,415,10,0
3826,1,430,6,0
3827,0,139,9,0
3828,1,487,5,0
3829,1,837,1,0
3830,1,292,3,0
3831,1,657,10,0
3832,1,991,4,0
3833,1,268,3,1
3834,1,825,6,0
3835,1,695,5,1
3836,1,191,6,0
3837,1,126,1,0
3838,1,511,9,1
3839,1,268,10,0
3840,1,913,6,0
3841,1,456,9,0
3842,1,758,10,0
3843,1,547,2,0
3844,1,480,5,0
3845,1,264,3,1
3846,1,448,1,0
3847,0,682,9,0
3848,1,848,9,0
3849,1,794,7,0
3850,1,370,7,0
3851,1,264,1,0
3852,1,371,9,0
3853,1,395,8,0
3854,0,623,9,1
3855,1,105,8,0
3856,1,787,10,0
3857,1,257,4,0
3858,1,426,7,0
3859,1,945,7,0
3860,1,110,8,0
3861,0,263,10,1
3862,1,170,1,0
3863,1,840,2,0
3864,1,895,3,0
3865,1,211,4,0
3866,0,133,3,0
3867,1,208,3,0
3868,1,830,7,0
3869,1,716,10,0
3870,1,454,10,0
3871,1,553,7,0
3872,1,283,4,0
3873,1,428,6,0
3874,1,632,8,1
3875,1,639,2,1
3876,1,881,10,0
3877,1,560,6,0
3878,1,997,3,0
3879,1,975,6,0
3880,1,180,7,0
3881,1,137,7,0
3882,1,688,8,0
3883,1,373,4,0
3884,1,248,3,0
3885,1,748,7,0
3886,1,231,3,0
3887,1,120,10,1
3888,1,259,5,0
3889,1,968,1,0
3890,1,409,10,0
3891,1,491,10,0
3892,0,589,2,0
3893,1,440,6,0
3894,1,978,9,0
3895,1,922,4,0
3896,1,820,1,0
3897,1,243,8,0
3898,1,426,9,0
